lineID,site,year,rep,phenoValue
48,STBN_2012_CSSRI_CT,2012,3,1829
39,STBN_2012_CSSRI_CT,2012,3,1025
51,STBN_2012_CSSRI_CT,2012,3,1746
53,STBN_2012_CSSRI_CT,2012,2,2500
47,STBN_2012_CSSRI_CT,2012,2,3546
13,STBN_2012_CSSRI_CT,2012,1,2538
47,STBN_2012_CSSRI_CT,2012,3,3658
17,STBN_2012_CSSRI_CT,2012,2,2738
40,STBN_2012_CSSRI_CT,2012,1,2813
25,STBN_2012_CSSRI_CT,2012,2,2958
39,STBN_2012_CSSRI_CT,2012,1,1183
15,STBN_2012_CSSRI_CT,2012,3,3663
20,STBN_2012_CSSRI_CT,2012,3,3208
21,STBN_2012_CSSRI_CT,2012,1,538
41,STBN_2012_CSSRI_CT,2012,1,4583
13,STBN_2012_CSSRI_CT,2012,2,1413
14,STBN_2012_CSSRI_CT,2012,1,883
42,STBN_2012_CSSRI_CT,2012,3,3875
51,STBN_2012_CSSRI_CT,2012,2,2275
53,STBN_2012_CSSRI_CT,2012,3,3617
42,STBN_2012_CSSRI_CT,2012,2,3892
40,STBN_2012_CSSRI_CT,2012,2,2546
17,STBN_2012_CSSRI_CT,2012,3,2300
14,STBN_2012_CSSRI_CT,2012,2,650
46,STBN_2012_CSSRI_CT,2012,2,2883
19,STBN_2012_CSSRI_CT,2012,3,2908
45,STBN_2012_CSSRI_CT,2012,3,2163
38,STBN_2012_CSSRI_CT,2012,3,1533
44,STBN_2012_CSSRI_CT,2012,1,1800
11,STBN_2012_CSSRI_CT,2012,2,1733
19,STBN_2012_CSSRI_CT,2012,1,2450
37,STBN_2012_CSSRI_CT,2012,1,1713
25,STBN_2012_CSSRI_CT,2012,1,3683
47,STBN_2012_CSSRI_CT,2012,1,3471
24,STBN_2012_CSSRI_CT,2012,1,3063
10,STBN_2012_CSSRI_CT,2012,3,2113
22,STBN_2012_CSSRI_CT,2012,2,2292
43,STBN_2012_CSSRI_CT,2012,1,2558
44,STBN_2012_CSSRI_CT,2012,2,567
50,STBN_2012_CSSRI_CT,2012,1,2738
20,STBN_2012_CSSRI_CT,2012,1,2679
38,STBN_2012_CSSRI_CT,2012,2,667
43,STBN_2012_CSSRI_CT,2012,2,2254
12,STBN_2012_CSSRI_CT,2012,3,2442
45,STBN_2012_CSSRI_CT,2012,1,2483
15,STBN_2012_CSSRI_CT,2012,2,3967
37,STBN_2012_CSSRI_CT,2012,3,2475
48,STBN_2012_CSSRI_CT,2012,2,2067
41,STBN_2012_CSSRI_CT,2012,2,3792
41,STBN_2012_CSSRI_CT,2012,3,3629
46,STBN_2012_CSSRI_CT,2012,1,3421
25,STBN_2012_CSSRI_CT,2012,3,3129
14,STBN_2012_CSSRI_CT,2012,3,1875
23,STBN_2012_CSSRI_CT,2012,1,3417
39,STBN_2012_CSSRI_CT,2012,2,1075
22,STBN_2012_CSSRI_CT,2012,1,3092
36,STBN_2012_CSSRI_CT,2012,3,2442
38,STBN_2012_CSSRI_CT,2012,1,1096
49,STBN_2012_CSSRI_CT,2012,2,3496
19,STBN_2012_CSSRI_CT,2012,2,658
10,STBN_2012_CSSRI_CT,2012,1,2808
43,STBN_2012_CSSRI_CT,2012,3,2342
50,STBN_2012_CSSRI_CT,2012,3,2408
21,STBN_2012_CSSRI_CT,2012,2,488
51,STBN_2012_CSSRI_CT,2012,1,3038
24,STBN_2012_CSSRI_CT,2012,3,2038
20,STBN_2012_CSSRI_CT,2012,2,3338
11,STBN_2012_CSSRI_CT,2012,1,1800
12,STBN_2012_CSSRI_CT,2012,1,3163
46,STBN_2012_CSSRI_CT,2012,3,3083
44,STBN_2012_CSSRI_CT,2012,3,1867
36,STBN_2012_CSSRI_CT,2012,2,3021
36,STBN_2012_CSSRI_CT,2012,1,2546
17,STBN_2012_CSSRI_CT,2012,1,2688
22,STBN_2012_CSSRI_CT,2012,3,3613
50,STBN_2012_CSSRI_CT,2012,2,1521
37,STBN_2012_CSSRI_CT,2012,2,2150
48,STBN_2012_CSSRI_CT,2012,1,2354
10,STBN_2012_CSSRI_CT,2012,2,2663
42,STBN_2012_CSSRI_CT,2012,1,4054
49,STBN_2012_CSSRI_CT,2012,3,2471
13,STBN_2012_CSSRI_CT,2012,3,2792
24,STBN_2012_CSSRI_CT,2012,2,2921
20,STBN_2012_KLRS,2012,3,2850
13,STBN_2012_KLRS,2012,2,3450
47,STBN_2012_KLRS,2012,1,2650
49,STBN_2012_KLRS,2012,3,3260
47,STBN_2012_KLRS,2012,3,2588
48,STBN_2012_KLRS,2012,3,3500
12,STBN_2012_KLRS,2012,2,3460
10,STBN_2012_KLRS,2012,1,3395
44,STBN_2012_KLRS,2012,3,2750
40,STBN_2012_KLRS,2012,3,2700
42,STBN_2012_KLRS,2012,3,NA
22,STBN_2012_KLRS,2012,2,3345
36,STBN_2012_KLRS,2012,2,3367
25,STBN_2012_KLRS,2012,1,2850
19,STBN_2012_KLRS,2012,2,3600
38,STBN_2012_KLRS,2012,1,2840
11,STBN_2012_KLRS,2012,3,2900
11,STBN_2012_KLRS,2012,1,2965
12,STBN_2012_KLRS,2012,1,3585
22,STBN_2012_KLRS,2012,3,3315
41,STBN_2012_KLRS,2012,1,2550
37,STBN_2012_KLRS,2012,1,2950
45,STBN_2012_KLRS,2012,3,3650
32,STBN_2012_KLRS,2012,1,3670
38,STBN_2012_KLRS,2012,2,2850
20,STBN_2012_KLRS,2012,1,2875
24,STBN_2012_KLRS,2012,1,3450
48,STBN_2012_KLRS,2012,1,3450
46,STBN_2012_KLRS,2012,2,3100
14,STBN_2012_KLRS,2012,1,3145
23,STBN_2012_KLRS,2012,2,2400
49,STBN_2012_KLRS,2012,2,3100
10,STBN_2012_KLRS,2012,3,3450
24,STBN_2012_KLRS,2012,2,3350
36,STBN_2012_KLRS,2012,3,3345
15,STBN_2012_KLRS,2012,3,3150
48,STBN_2012_KLRS,2012,2,3400
12,STBN_2012_KLRS,2012,3,3500
45,STBN_2012_KLRS,2012,1,3800
15,STBN_2012_KLRS,2012,2,3250
47,STBN_2012_KLRS,2012,2,2578
38,STBN_2012_KLRS,2012,3,2800
43,STBN_2012_KLRS,2012,3,3585
17,STBN_2012_KLRS,2012,3,3400
23,STBN_2012_KLRS,2012,1,2450
39,STBN_2012_KLRS,2012,1,2770
14,STBN_2012_KLRS,2012,3,3100
40,STBN_2012_KLRS,2012,2,2800
39,STBN_2012_KLRS,2012,2,2750
50,STBN_2012_KLRS,2012,1,2750
41,STBN_2012_KLRS,2012,2,2450
37,STBN_2012_KLRS,2012,3,2985
45,STBN_2012_KLRS,2012,2,3875
13,STBN_2012_KLRS,2012,3,3400
46,STBN_2012_KLRS,2012,1,3250
23,STBN_2012_KLRS,2012,3,2385
49,STBN_2012_KLRS,2012,1,3240
19,STBN_2012_KLRS,2012,3,3585
51,STBN_2012_KLRS,2012,2,NA
13,STBN_2012_KLRS,2012,1,3345
17,STBN_2012_KLRS,2012,1,3565
10,STBN_2012_KLRS,2012,2,3425
14,STBN_2012_KLRS,2012,2,3280
25,STBN_2012_KLRS,2012,2,2940
40,STBN_2012_KLRS,2012,1,2700
36,STBN_2012_KLRS,2012,1,3345
19,STBN_2012_KLRS,2012,1,3650
44,STBN_2012_KLRS,2012,1,2800
25,STBN_2012_KLRS,2012,3,2900
39,STBN_2012_KLRS,2012,3,2700
50,STBN_2012_KLRS,2012,3,2600
21,STBN_2012_KLRS,2012,1,3050
15,STBN_2012_KLRS,2012,1,3125
32,STBN_2012_KLRS,2012,3,3500
17,STBN_2012_KLRS,2012,2,3400
42,STBN_2012_KLRS,2012,2,NA
50,STBN_2012_KLRS,2012,2,2600
11,STBN_2012_KLRS,2012,2,2845
43,STBN_2012_KLRS,2012,1,3550
44,STBN_2012_KLRS,2012,2,2850
43,STBN_2012_KLRS,2012,2,3600
21,STBN_2012_KLRS,2012,3,3085
21,STBN_2012_KLRS,2012,2,2975
32,STBN_2012_KLRS,2012,2,3550
46,STBN_2012_KLRS,2012,3,3100
42,STBN_2012_KLRS,2012,1,NA
37,STBN_2012_KLRS,2012,2,3010
51,STBN_2012_KLRS,2012,3,NA
20,STBN_2012_KLRS,2012,2,2800
51,STBN_2012_KLRS,2012,1,NA
24,STBN_2012_KLRS,2012,3,3300
41,STBN_2012_KLRS,2012,3,2500
22,STBN_2012_KLRS,2012,1,3250
47,STBN_2012_CSSRI_KSL,2012,2,2044
19,STBN_2012_CSSRI_KSL,2012,2,1333
42,STBN_2012_CSSRI_KSL,2012,1,600
23,STBN_2012_CSSRI_KSL,2012,2,356
49,STBN_2012_CSSRI_KSL,2012,1,244
36,STBN_2012_CSSRI_KSL,2012,2,444
38,STBN_2012_CSSRI_KSL,2012,1,1378
13,STBN_2012_CSSRI_KSL,2012,2,1333
23,STBN_2012_CSSRI_KSL,2012,3,378
11,STBN_2012_CSSRI_KSL,2012,2,711
24,STBN_2012_CSSRI_KSL,2012,2,1689
39,STBN_2012_CSSRI_KSL,2012,1,755
17,STBN_2012_CSSRI_KSL,2012,2,1800
24,STBN_2012_CSSRI_KSL,2012,2,1533
41,STBN_2012_CSSRI_KSL,2012,3,400
43,STBN_2012_CSSRI_KSL,2012,3,1044
24,STBN_2012_CSSRI_KSL,2012,3,1689
10,STBN_2012_CSSRI_KSL,2012,1,1067
51,STBN_2012_CSSRI_KSL,2012,1,200
10,STBN_2012_CSSRI_KSL,2012,3,1178
11,STBN_2012_CSSRI_KSL,2012,1,622
43,STBN_2012_CSSRI_KSL,2012,2,911
48,STBN_2012_CSSRI_KSL,2012,1,1333
17,STBN_2012_CSSRI_KSL,2012,3,1844
50,STBN_2012_CSSRI_KSL,2012,3,1022
50,STBN_2012_CSSRI_KSL,2012,2,933
17,STBN_2012_CSSRI_KSL,2012,1,1711
44,STBN_2012_CSSRI_KSL,2012,1,1422
12,STBN_2012_CSSRI_KSL,2012,3,533
10,STBN_2012_CSSRI_KSL,2012,2,1289
47,STBN_2012_CSSRI_KSL,2012,3,2022
48,STBN_2012_CSSRI_KSL,2012,3,1467
37,STBN_2012_CSSRI_KSL,2012,1,1555
25,STBN_2012_CSSRI_KSL,2012,2,1378
20,STBN_2012_CSSRI_KSL,2012,3,2466
45,STBN_2012_CSSRI_KSL,2012,3,2622
14,STBN_2012_CSSRI_KSL,2012,3,955
24,STBN_2012_CSSRI_KSL,2012,1,1911
42,STBN_2012_CSSRI_KSL,2012,2,622
14,STBN_2012_CSSRI_KSL,2012,1,889
36,STBN_2012_CSSRI_KSL,2012,3,422
20,STBN_2012_CSSRI_KSL,2012,2,2378
25,STBN_2012_CSSRI_KSL,2012,3,1533
22,STBN_2012_CSSRI_KSL,2012,2,1755
15,STBN_2012_CSSRI_KSL,2012,3,867
45,STBN_2012_CSSRI_KSL,2012,2,2711
15,STBN_2012_CSSRI_KSL,2012,2,889
45,STBN_2012_CSSRI_KSL,2012,1,2511
40,STBN_2012_CSSRI_KSL,2012,1,467
21,STBN_2012_CSSRI_KSL,2012,3,2266
42,STBN_2012_CSSRI_KSL,2012,3,533
37,STBN_2012_CSSRI_KSL,2012,2,1866
14,STBN_2012_CSSRI_KSL,2012,2,1000
39,STBN_2012_CSSRI_KSL,2012,3,800
41,STBN_2012_CSSRI_KSL,2012,1,422
49,STBN_2012_CSSRI_KSL,2012,3,200
44,STBN_2012_CSSRI_KSL,2012,3,1289
44,STBN_2012_CSSRI_KSL,2012,2,1355
21,STBN_2012_CSSRI_KSL,2012,1,2222
15,STBN_2012_CSSRI_KSL,2012,1,711
11,STBN_2012_CSSRI_KSL,2012,3,667
24,STBN_2012_CSSRI_KSL,2012,1,1733
22,STBN_2012_CSSRI_KSL,2012,3,1533
19,STBN_2012_CSSRI_KSL,2012,1,1289
51,STBN_2012_CSSRI_KSL,2012,2,156
25,STBN_2012_CSSRI_KSL,2012,1,1467
12,STBN_2012_CSSRI_KSL,2012,2,533
37,STBN_2012_CSSRI_KSL,2012,3,1711
22,STBN_2012_CSSRI_KSL,2012,1,1911
46,STBN_2012_CSSRI_KSL,2012,3,733
23,STBN_2012_CSSRI_KSL,2012,1,422
50,STBN_2012_CSSRI_KSL,2012,1,1044
40,STBN_2012_CSSRI_KSL,2012,2,622
38,STBN_2012_CSSRI_KSL,2012,3,1467
38,STBN_2012_CSSRI_KSL,2012,2,1555
40,STBN_2012_CSSRI_KSL,2012,3,556
20,STBN_2012_CSSRI_KSL,2012,1,2311
41,STBN_2012_CSSRI_KSL,2012,2,489
12,STBN_2012_CSSRI_KSL,2012,1,467
39,STBN_2012_CSSRI_KSL,2012,2,844
49,STBN_2012_CSSRI_KSL,2012,2,200
48,STBN_2012_CSSRI_KSL,2012,2,1533
13,STBN_2012_CSSRI_KSL,2012,1,1111
24,STBN_2012_CSSRI_KSL,2012,3,1822
19,STBN_2012_CSSRI_KSL,2012,3,1178
51,STBN_2012_CSSRI_KSL,2012,3,178
36,STBN_2012_CSSRI_KSL,2012,1,533
47,STBN_2012_CSSRI_KSL,2012,1,1978
46,STBN_2012_CSSRI_KSL,2012,2,889
46,STBN_2012_CSSRI_KSL,2012,1,844
21,STBN_2012_CSSRI_KSL,2012,2,2089
13,STBN_2012_CSSRI_KSL,2012,3,1222
43,STBN_2012_CSSRI_KSL,2012,1,1067
44,STBN_2012_GOA,2012,3,2485
11,STBN_2012_GOA,2012,3,3760
45,STBN_2012_GOA,2012,1,3335
36,STBN_2012_GOA,2012,3,1873
39,STBN_2012_GOA,2012,1,1223
51,STBN_2012_GOA,2012,2,2353
23,STBN_2012_GOA,2012,1,2197
41,STBN_2012_GOA,2012,1,2285
19,STBN_2012_GOA,2012,1,3013
46,STBN_2012_GOA,2012,2,3025
40,STBN_2012_GOA,2012,1,3265
42,STBN_2012_GOA,2012,2,1608
38,STBN_2012_GOA,2012,3,2538
36,STBN_2012_GOA,2012,2,1678
24,STBN_2012_GOA,2012,1,2935
38,STBN_2012_GOA,2012,1,3280
17,STBN_2012_GOA,2012,2,2450
46,STBN_2012_GOA,2012,1,3590
42,STBN_2012_GOA,2012,3,1893
41,STBN_2012_GOA,2012,3,2073
44,STBN_2012_GOA,2012,2,3055
49,STBN_2012_GOA,2012,3,1033
45,STBN_2012_GOA,2012,3,2480
19,STBN_2012_GOA,2012,3,3570
14,STBN_2012_GOA,2012,2,3060
38,STBN_2012_GOA,2012,2,3318
39,STBN_2012_GOA,2012,3,1540
17,STBN_2012_GOA,2012,3,1623
48,STBN_2012_GOA,2012,1,3455
49,STBN_2012_GOA,2012,2,1423
20,STBN_2012_GOA,2012,3,2758
30,STBN_2012_GOA,2012,1,2225
20,STBN_2012_GOA,2012,1,3253
48,STBN_2012_GOA,2012,2,2835
21,STBN_2012_GOA,2012,1,2358
46,STBN_2012_GOA,2012,3,2962
43,STBN_2012_GOA,2012,1,2675
14,STBN_2012_GOA,2012,3,2278
15,STBN_2012_GOA,2012,2,2400
37,STBN_2012_GOA,2012,2,2435
24,STBN_2012_GOA,2012,2,2418
15,STBN_2012_GOA,2012,3,2582
43,STBN_2012_GOA,2012,2,3288
40,STBN_2012_GOA,2012,2,2373
21,STBN_2012_GOA,2012,3,2513
12,STBN_2012_GOA,2012,3,3348
41,STBN_2012_GOA,2012,2,1935
24,STBN_2012_GOA,2012,3,2833
47,STBN_2012_GOA,2012,2,2838
13,STBN_2012_GOA,2012,2,2430
10,STBN_2012_GOA,2012,1,3510
10,STBN_2012_GOA,2012,3,2755
21,STBN_2012_GOA,2012,2,1490
12,STBN_2012_GOA,2012,2,2313
17,STBN_2012_GOA,2012,1,2385
10,STBN_2012_GOA,2012,2,4163
50,STBN_2012_GOA,2012,2,1815
19,STBN_2012_GOA,2012,2,3703
49,STBN_2012_GOA,2012,1,1168
11,STBN_2012_GOA,2012,1,3230
25,STBN_2012_GOA,2012,2,2830
50,STBN_2012_GOA,2012,3,2190
50,STBN_2012_GOA,2012,1,2163
22,STBN_2012_GOA,2012,2,3920
48,STBN_2012_GOA,2012,3,3328
13,STBN_2012_GOA,2012,3,2678
39,STBN_2012_GOA,2012,2,1915
40,STBN_2012_GOA,2012,3,1783
20,STBN_2012_GOA,2012,2,2505
43,STBN_2012_GOA,2012,3,2157
37,STBN_2012_GOA,2012,1,1723
23,STBN_2012_GOA,2012,2,2437
11,STBN_2012_GOA,2012,2,2763
14,STBN_2012_GOA,2012,1,3130
51,STBN_2012_GOA,2012,1,1313
12,STBN_2012_GOA,2012,1,3618
42,STBN_2012_GOA,2012,1,2083
37,STBN_2012_GOA,2012,3,1535
22,STBN_2012_GOA,2012,3,3483
51,STBN_2012_GOA,2012,3,2150
30,STBN_2012_GOA,2012,2,2073
45,STBN_2012_GOA,2012,2,2105
36,STBN_2012_GOA,2012,1,1678
15,STBN_2012_GOA,2012,1,3235
25,STBN_2012_GOA,2012,3,3025
23,STBN_2012_GOA,2012,3,2132
47,STBN_2012_GOA,2012,1,3070
13,STBN_2012_GOA,2012,1,3903
30,STBN_2012_GOA,2012,3,1965
44,STBN_2012_GOA,2012,1,2740
22,STBN_2012_GOA,2012,1,3460
47,STBN_2012_GOA,2012,3,2948
25,STBN_2012_GOA,2012,1,2485
85,STBN_2014_KLRS,2014,2,300
78,STBN_2014_KLRS,2014,1,2534
15,STBN_2014_KLRS,2014,2,1815
20,STBN_2014_KLRS,2014,1,2609
32,STBN_2014_KLRS,2014,3,2386
13,STBN_2014_KLRS,2014,3,1705
86,STBN_2014_KLRS,2014,1,3182
23,STBN_2014_KLRS,2014,3,1339
80,STBN_2014_KLRS,2014,2,2015
89,STBN_2014_KLRS,2014,2,1286
76,STBN_2014_KLRS,2014,3,2059
83,STBN_2014_KLRS,2014,1,1424
24,STBN_2014_KLRS,2014,3,3281
85,STBN_2014_KLRS,2014,1,450
15,STBN_2014_KLRS,2014,3,1815
22,STBN_2014_KLRS,2014,2,3395
79,STBN_2014_KLRS,2014,2,2983
45,STBN_2014_KLRS,2014,3,3454
74,STBN_2014_KLRS,2014,3,750
89,STBN_2014_KLRS,2014,3,2143
25,STBN_2014_KLRS,2014,3,1339
45,STBN_2014_KLRS,2014,2,2171
92,STBN_2014_KLRS,2014,1,536
60,STBN_2014_KLRS,2014,2,2419
81,STBN_2014_KLRS,2014,1,2739
80,STBN_2014_KLRS,2014,1,2239
24,STBN_2014_KLRS,2014,1,2344
83,STBN_2014_KLRS,2014,3,1899
76,STBN_2014_KLRS,2014,2,2574
74,STBN_2014_KLRS,2014,1,469
82,STBN_2014_KLRS,2014,1,1705
32,STBN_2014_KLRS,2014,2,2614
74,STBN_2014_KLRS,2014,2,656
90,STBN_2014_KLRS,2014,3,2394
75,STBN_2014_KLRS,2014,2,1630
90,STBN_2014_KLRS,2014,1,1835
20,STBN_2014_KLRS,2014,2,2337
78,STBN_2014_KLRS,2014,3,3547
22,STBN_2014_KLRS,2014,3,3158
79,STBN_2014_KLRS,2014,1,2557
23,STBN_2014_KLRS,2014,2,2009
73,STBN_2014_KLRS,2014,2,4056
88,STBN_2014_KLRS,2014,2,3261
79,STBN_2014_KLRS,2014,3,2259
82,STBN_2014_KLRS,2014,3,2386
83,STBN_2014_KLRS,2014,2,1472
25,STBN_2014_KLRS,2014,2,1741
87,STBN_2014_KLRS,2014,1,1875
87,STBN_2014_KLRS,2014,3,2813
60,STBN_2014_KLRS,2014,1,1210
90,STBN_2014_KLRS,2014,2,2194
24,STBN_2014_KLRS,2014,2,2344
25,STBN_2014_KLRS,2014,1,2679
84,STBN_2014_KLRS,2014,2,2105
78,STBN_2014_KLRS,2014,2,1824
81,STBN_2014_KLRS,2014,3,2528
77,STBN_2014_KLRS,2014,3,1744
86,STBN_2014_KLRS,2014,3,3409
81,STBN_2014_KLRS,2014,2,1854
92,STBN_2014_KLRS,2014,3,1071
87,STBN_2014_KLRS,2014,2,2344
91,STBN_2014_KLRS,2014,3,993
77,STBN_2014_KLRS,2014,2,1744
88,STBN_2014_KLRS,2014,1,2935
91,STBN_2014_KLRS,2014,1,882
73,STBN_2014_KLRS,2014,1,5357
75,STBN_2014_KLRS,2014,3,1196
92,STBN_2014_KLRS,2014,2,357
82,STBN_2014_KLRS,2014,2,2841
91,STBN_2014_KLRS,2014,2,1324
73,STBN_2014_KLRS,2014,3,4592
23,STBN_2014_KLRS,2014,1,1339
76,STBN_2014_KLRS,2014,1,1838
80,STBN_2014_KLRS,2014,3,3358
84,STBN_2014_KLRS,2014,1,3061
88,STBN_2014_KLRS,2014,3,1630
84,STBN_2014_KLRS,2014,3,2679
13,STBN_2014_KLRS,2014,2,1960
85,STBN_2014_KLRS,2014,3,750
13,STBN_2014_KLRS,2014,1,2131
22,STBN_2014_KLRS,2014,1,3197
32,STBN_2014_KLRS,2014,1,2727
45,STBN_2014_KLRS,2014,1,3947
15,STBN_2014_KLRS,2014,1,3024
89,STBN_2014_KLRS,2014,1,1929
20,STBN_2014_KLRS,2014,3,2500
60,STBN_2014_KLRS,2014,3,1815
75,STBN_2014_KLRS,2014,1,1359
77,STBN_2014_KLRS,2014,1,2180
86,STBN_2014_KLRS,2014,2,2727
95,STBN_2014_CSSRI_KSL,2014,1,1911
89,STBN_2014_CSSRI_KSL,2014,3,1202
86,STBN_2014_CSSRI_KSL,2014,1,850
88,STBN_2014_CSSRI_KSL,2014,1,667
88,STBN_2014_CSSRI_KSL,2014,2,1242
87,STBN_2014_CSSRI_KSL,2014,2,742
22,STBN_2014_CSSRI_KSL,2014,1,1722
75,STBN_2014_CSSRI_KSL,2014,1,667
15,STBN_2014_CSSRI_KSL,2014,2,23
73,STBN_2014_CSSRI_KSL,2014,2,709
76,STBN_2014_CSSRI_KSL,2014,3,29
79,STBN_2014_CSSRI_KSL,2014,3,647
84,STBN_2014_CSSRI_KSL,2014,1,1778
89,STBN_2014_CSSRI_KSL,2014,2,1187
80,STBN_2014_CSSRI_KSL,2014,1,2644
80,STBN_2014_CSSRI_KSL,2014,3,2730
85,STBN_2014_CSSRI_KSL,2014,3,602
24,STBN_2014_CSSRI_KSL,2014,2,2264
82,STBN_2014_CSSRI_KSL,2014,2,1631
86,STBN_2014_CSSRI_KSL,2014,2,840
78,STBN_2014_CSSRI_KSL,2014,1,222
20,STBN_2014_CSSRI_KSL,2014,2,3464
83,STBN_2014_CSSRI_KSL,2014,1,2778
15,STBN_2014_CSSRI_KSL,2014,3,21
23,STBN_2014_CSSRI_KSL,2014,1,1611
81,STBN_2014_CSSRI_KSL,2014,2,798
87,STBN_2014_CSSRI_KSL,2014,3,730
13,STBN_2014_CSSRI_KSL,2014,3,591
84,STBN_2014_CSSRI_KSL,2014,3,2008
74,STBN_2014_CSSRI_KSL,2014,2,831
22,STBN_2014_CSSRI_KSL,2014,2,1464
79,STBN_2014_CSSRI_KSL,2014,1,1111
92,STBN_2014_CSSRI_KSL,2014,1,1833
88,STBN_2014_CSSRI_KSL,2014,3,924
22,STBN_2014_CSSRI_KSL,2014,3,1563
24,STBN_2014_CSSRI_KSL,2014,1,1866
13,STBN_2014_CSSRI_KSL,2014,2,464
91,STBN_2014_CSSRI_KSL,2014,1,222
78,STBN_2014_CSSRI_KSL,2014,3,147
91,STBN_2014_CSSRI_KSL,2014,2,176
23,STBN_2014_CSSRI_KSL,2014,2,1264
92,STBN_2014_CSSRI_KSL,2014,3,1869
23,STBN_2014_CSSRI_KSL,2014,3,1408
77,STBN_2014_CSSRI_KSL,2014,2,353
80,STBN_2014_CSSRI_KSL,2014,2,2875
75,STBN_2014_CSSRI_KSL,2014,3,480
81,STBN_2014_CSSRI_KSL,2014,1,1555
92,STBN_2014_CSSRI_KSL,2014,2,1964
90,STBN_2014_CSSRI_KSL,2014,3,2535
90,STBN_2014_CSSRI_KSL,2014,2,3353
25,STBN_2014_CSSRI_KSL,2014,2,1909
13,STBN_2014_CSSRI_KSL,2014,1,778
60,STBN_2014_CSSRI_KSL,2014,1,11
75,STBN_2014_CSSRI_KSL,2014,2,353
77,STBN_2014_CSSRI_KSL,2014,3,591
73,STBN_2014_CSSRI_KSL,2014,3,869
74,STBN_2014_CSSRI_KSL,2014,3,730
78,STBN_2014_CSSRI_KSL,2014,2,131
74,STBN_2014_CSSRI_KSL,2014,1,689
73,STBN_2014_CSSRI_KSL,2014,1,1089
95,STBN_2014_CSSRI_KSL,2014,3,1791
15,STBN_2014_CSSRI_KSL,2014,1,22
84,STBN_2014_CSSRI_KSL,2014,2,2298
85,STBN_2014_CSSRI_KSL,2014,1,689
25,STBN_2014_CSSRI_KSL,2014,1,1611
85,STBN_2014_CSSRI_KSL,2014,2,576
60,STBN_2014_CSSRI_KSL,2014,2,113
81,STBN_2014_CSSRI_KSL,2014,3,1147
60,STBN_2014_CSSRI_KSL,2014,3,59
95,STBN_2014_CSSRI_KSL,2014,2,1731
76,STBN_2014_CSSRI_KSL,2014,2,26
89,STBN_2014_CSSRI_KSL,2014,1,1278
20,STBN_2014_CSSRI_KSL,2014,3,3019
25,STBN_2014_CSSRI_KSL,2014,3,1730
82,STBN_2014_CSSRI_KSL,2014,1,556
20,STBN_2014_CSSRI_KSL,2014,1,2933
90,STBN_2014_CSSRI_KSL,2014,1,1778
45,STBN_2014_CSSRI_KSL,2014,2,1798
76,STBN_2014_CSSRI_KSL,2014,1,44
83,STBN_2014_CSSRI_KSL,2014,3,2785
24,STBN_2014_CSSRI_KSL,2014,3,2035
45,STBN_2014_CSSRI_KSL,2014,3,1896
45,STBN_2014_CSSRI_KSL,2014,1,2055
83,STBN_2014_CSSRI_KSL,2014,2,2853
77,STBN_2014_CSSRI_KSL,2014,1,889
91,STBN_2014_CSSRI_KSL,2014,3,169
86,STBN_2014_CSSRI_KSL,2014,3,810
87,STBN_2014_CSSRI_KSL,2014,1,778
82,STBN_2014_CSSRI_KSL,2014,3,1063
79,STBN_2014_CSSRI_KSL,2014,2,242
81,STBN_2014_CSSRI_CT,2014,2,1603
78,STBN_2014_CSSRI_CT,2014,3,2083
84,STBN_2014_CSSRI_CT,2014,2,2562
60,STBN_2014_CSSRI_CT,2014,2,1483
88,STBN_2014_CSSRI_CT,2014,3,1159
73,STBN_2014_CSSRI_CT,2014,2,1835
45,STBN_2014_CSSRI_CT,2014,1,1394
25,STBN_2014_CSSRI_CT,2014,2,2470
76,STBN_2014_CSSRI_CT,2014,2,1498
84,STBN_2014_CSSRI_CT,2014,1,2616
45,STBN_2014_CSSRI_CT,2014,3,1032
90,STBN_2014_CSSRI_CT,2014,1,1651
15,STBN_2014_CSSRI_CT,2014,1,1686
85,STBN_2014_CSSRI_CT,2014,2,2883
87,STBN_2014_CSSRI_CT,2014,3,2917
75,STBN_2014_CSSRI_CT,2014,1,879
13,STBN_2014_CSSRI_CT,2014,1,1781
80,STBN_2014_CSSRI_CT,2014,1,1746
90,STBN_2014_CSSRI_CT,2014,2,1419
22,STBN_2014_CSSRI_CT,2014,2,2784
79,STBN_2014_CSSRI_CT,2014,2,1768
92,STBN_2014_CSSRI_CT,2014,1,NA
81,STBN_2014_CSSRI_CT,2014,1,1305
91,STBN_2014_CSSRI_CT,2014,3,2289
25,STBN_2014_CSSRI_CT,2014,1,1432
15,STBN_2014_CSSRI_CT,2014,2,2270
60,STBN_2014_CSSRI_CT,2014,3,1844
13,STBN_2014_CSSRI_CT,2014,3,2549
89,STBN_2014_CSSRI_CT,2014,1,1797
45,STBN_2014_CSSRI_CT,2014,2,1419
78,STBN_2014_CSSRI_CT,2014,2,1844
82,STBN_2014_CSSRI_CT,2014,2,1556
87,STBN_2014_CSSRI_CT,2014,1,2213
87,STBN_2014_CSSRI_CT,2014,2,2778
41,STBN_2014_CSSRI_CT,2014,2,2571
76,STBN_2014_CSSRI_CT,2014,1,1035
78,STBN_2014_CSSRI_CT,2014,1,1549
83,STBN_2014_CSSRI_CT,2014,1,2578
